X,CH1,
Second,Volt,
-1.9999985e-03,-1.00000e-02,
-1.9799974e-03,-1.00000e-02,
-1.9600000e-03,-1.20000e-02,
-1.9399989e-03,-1.20000e-02,
-1.9199979e-03,-1.20000e-02,
-1.9000005e-03,-1.40000e-02,
-1.8799994e-03,-1.40000e-02,
-1.8599983e-03,-1.60000e-02,
-1.8400010e-03,-1.80000e-02,
-1.8199999e-03,-1.80000e-02,
-1.7999988e-03,-1.80000e-02,
-1.7799977e-03,-1.80000e-02,
-1.7600004e-03,-1.80000e-02,
-1.7399993e-03,-2.00000e-02,
-1.7199982e-03,-2.00000e-02,
-1.7000008e-03,-2.00000e-02,
-1.6799998e-03,-2.20000e-02,
-1.6599987e-03,-2.20000e-02,
-1.6399976e-03,-2.20000e-02,
-1.6200002e-03,-2.20000e-02,
-1.5999991e-03,-2.40000e-02,
-1.5799981e-03,-2.20000e-02,
-1.5600007e-03,-2.40000e-02,
-1.5399996e-03,-2.60000e-02,
-1.5199985e-03,-2.60000e-02,
-1.4999975e-03,-2.60000e-02,
-1.4800001e-03,-2.60000e-02,
-1.4599990e-03,-2.60000e-02,
-1.4399979e-03,-2.60000e-02,
-1.4200006e-03,-2.80000e-02,
-1.3999995e-03,-2.80000e-02,
-1.3799984e-03,-2.80000e-02,
-1.3599973e-03,-2.80000e-02,
-1.3400000e-03,-2.80000e-02,
-1.3199989e-03,-2.80000e-02,
-1.2999978e-03,-3.00000e-02,
-1.2800004e-03,-2.80000e-02,
-1.2599993e-03,-2.80000e-02,
-1.2399983e-03,-2.80000e-02,
-1.2200009e-03,-2.80000e-02,
-1.1999998e-03,-2.80000e-02,
-1.1799987e-03,-2.80000e-02,
-1.1599977e-03,-2.60000e-02,
-1.1400003e-03,-2.60000e-02,
-1.1199992e-03,-2.60000e-02,
-1.0999981e-03,-2.40000e-02,
-1.0800008e-03,-2.40000e-02,
-1.0599997e-03,-2.40000e-02,
-1.0399986e-03,-2.60000e-02,
-1.0199975e-03,-2.40000e-02,
-1.0000002e-03,-2.20000e-02,
-9.7999908e-04,-2.20000e-02,
-9.5999800e-04,-2.20000e-02,
-9.4000064e-04,-2.20000e-02,
-9.1999955e-04,-2.00000e-02,
-8.9999847e-04,-2.00000e-02,
-8.7999739e-04,-2.00000e-02,
-8.6000003e-04,-2.00000e-02,
-8.3999895e-04,-2.00000e-02,
-8.1999786e-04,-1.80000e-02,
-8.0000050e-04,-1.80000e-02,
-7.7999942e-04,-1.80000e-02,
-7.5999834e-04,-1.80000e-02,
-7.4000098e-04,-1.60000e-02,
-7.1999989e-04,-1.40000e-02,
-6.9999881e-04,-1.40000e-02,
-6.7999773e-04,-1.20000e-02,
-6.6000037e-04,-1.20000e-02,
-6.3999929e-04,-1.20000e-02,
-6.1999820e-04,-1.00000e-02,
-6.0000084e-04,-1.00000e-02,
-5.7999976e-04,-1.00000e-02,
-5.5999868e-04,-8.00000e-03,
-5.3999759e-04,-8.00000e-03,
-5.2000023e-04,-6.00000e-03,
-4.9999915e-04,-4.00000e-03,
-4.7999804e-04,-6.00000e-03,
-4.6000068e-04,-4.00000e-03,
-4.3999960e-04,0.00000e+00,
-4.1999851e-04,-4.00000e-03,
-3.9999743e-04,-4.00000e-03,
-3.8000007e-04,0.00000e+00,
-3.5999899e-04,0.00000e+00,
-3.3999790e-04,2.00000e-03,
-3.2000054e-04,2.00000e-03,
-2.9999946e-04,4.00000e-03,
-2.7999838e-04,4.00000e-03,
-2.5999729e-04,6.00000e-03,
-2.3999995e-04,6.00000e-03,
-2.1999887e-04,6.00000e-03,
-1.9999778e-04,8.00000e-03,
-1.8000042e-04,1.00000e-02,
-1.5999934e-04,8.00000e-03,
-1.3999826e-04,1.20000e-02,
-1.2000090e-04,1.00000e-02,
-9.9999816e-05,1.00000e-02,
-7.9998732e-05,1.00000e-02,
-5.9997648e-05,1.20000e-02,
-4.0000290e-05,1.00000e-02,
-1.9999206e-05,1.00000e-02,
1.8775463e-09,1.20000e-02,
1.9999236e-05,1.20000e-02,
4.0000319e-05,1.20000e-02,
6.0001403e-05,1.20000e-02,
8.0002486e-05,1.20000e-02,
9.9999845e-05,1.40000e-02,
1.2000093e-04,1.40000e-02,
1.4000201e-04,1.40000e-02,
1.5999937e-04,1.20000e-02,
1.8000045e-04,1.20000e-02,
2.0000154e-04,1.20000e-02,
2.2000262e-04,1.40000e-02,
2.3999998e-04,1.20000e-02,
2.6000108e-04,1.20000e-02,
2.8000216e-04,1.20000e-02,
2.9999952e-04,1.20000e-02,
3.2000060e-04,1.00000e-02,
3.4000169e-04,1.00000e-02,
3.5999905e-04,1.00000e-02,
3.8000013e-04,1.20000e-02,
4.0000121e-04,1.00000e-02,
4.2000230e-04,8.00000e-03,
4.3999965e-04,8.00000e-03,
4.6000074e-04,8.00000e-03,
4.8000182e-04,8.00000e-03,
4.9999915e-04,6.00000e-03,
5.2000023e-04,6.00000e-03,
5.4000132e-04,6.00000e-03,
5.6000240e-04,4.00000e-03,
5.7999976e-04,4.00000e-03,
6.0000084e-04,4.00000e-03,
6.2000193e-04,4.00000e-03,
6.3999929e-04,2.00000e-03,
6.6000037e-04,0.00000e+00,
6.8000145e-04,0.00000e+00,
7.0000254e-04,-4.00000e-03,
7.1999989e-04,-4.00000e-03,
7.4000098e-04,-4.00000e-03,
7.6000206e-04,-6.00000e-03,
7.7999942e-04,-6.00000e-03,
8.0000050e-04,-6.00000e-03,
8.2000159e-04,-8.00000e-03,
8.4000267e-04,-1.00000e-02,
8.6000003e-04,-1.00000e-02,
8.8000111e-04,-1.20000e-02,
9.0000220e-04,-1.20000e-02,
9.1999955e-04,-1.20000e-02,
9.4000064e-04,-1.40000e-02,
9.6000172e-04,-1.40000e-02,
9.7999908e-04,-1.40000e-02,
1.0000002e-03,-1.60000e-02,
1.0200012e-03,-1.60000e-02,
1.0400023e-03,-1.80000e-02,
1.0599997e-03,-1.80000e-02,
1.0800008e-03,-2.00000e-02,
1.1000019e-03,-2.00000e-02,
1.1199992e-03,-2.20000e-02,
1.1400003e-03,-2.20000e-02,
1.1600014e-03,-2.40000e-02,
1.1800025e-03,-2.60000e-02,
1.1999998e-03,-2.60000e-02,
1.2200009e-03,-2.60000e-02,
1.2400020e-03,-2.80000e-02,
1.2599993e-03,-2.80000e-02,
1.2800004e-03,-2.80000e-02,
1.3000015e-03,-3.00000e-02,
1.3200026e-03,-3.00000e-02,
1.3400000e-03,-3.00000e-02,
1.3600010e-03,-3.00000e-02,
1.3800021e-03,-3.00000e-02,
1.3999995e-03,-3.00000e-02,
1.4200006e-03,-3.20000e-02,
1.4400017e-03,-3.00000e-02,
1.4599990e-03,-3.20000e-02,
1.4800001e-03,-3.20000e-02,
1.5000012e-03,-3.40000e-02,
1.5200023e-03,-3.40000e-02,
1.5399996e-03,-3.40000e-02,
1.5600007e-03,-3.40000e-02,
1.5800018e-03,-3.60000e-02,
1.5999991e-03,-3.40000e-02,
1.6200002e-03,-3.40000e-02,
1.6400013e-03,-3.40000e-02,
1.6600024e-03,-3.40000e-02,
1.6799998e-03,-3.20000e-02,
1.7000008e-03,-3.20000e-02,
1.7200019e-03,-3.40000e-02,
1.7399993e-03,-3.20000e-02,
1.7600004e-03,-3.40000e-02,
1.7800014e-03,-3.40000e-02,
1.8000025e-03,-3.00000e-02,
1.8199999e-03,-3.00000e-02,
1.8400010e-03,-3.00000e-02,
1.8600021e-03,-3.00000e-02,
1.8799994e-03,-3.00000e-02,
1.9000005e-03,-2.80000e-02,
1.9200016e-03,-2.60000e-02,
1.9399989e-03,-2.80000e-02,
1.9600000e-03,-2.60000e-02,
1.9800011e-03,-2.60000e-02,
2.0000022e-03,-2.40000e-02,
2.0199995e-03,-2.40000e-02,
2.0400006e-03,-2.20000e-02,
2.0600017e-03,-2.20000e-02,
2.0799991e-03,-2.00000e-02,
2.1000002e-03,-2.00000e-02,
2.1200012e-03,-1.80000e-02,
2.1400023e-03,-1.80000e-02,
2.1599997e-03,-1.80000e-02,
2.1800008e-03,-1.60000e-02,
2.2000019e-03,-1.60000e-02,
2.2199992e-03,-1.40000e-02,
2.2400003e-03,-1.40000e-02,
2.2600014e-03,-1.40000e-02,
2.2800025e-03,-1.20000e-02,
2.2999998e-03,-1.20000e-02,
2.3200009e-03,-1.00000e-02,
2.3400020e-03,-1.00000e-02,
2.3599993e-03,-1.00000e-02,
2.3800004e-03,-8.00000e-03,
2.4000015e-03,-8.00000e-03,
2.4200026e-03,-6.00000e-03,
2.4400000e-03,-6.00000e-03,
2.4600010e-03,0.00000e+00,
2.4800021e-03,-4.00000e-03,
2.4999995e-03,0.00000e+00,
2.5200006e-03,0.00000e+00,
2.5400016e-03,0.00000e+00,
2.5599990e-03,2.00000e-03,
2.5800001e-03,4.00000e-03,
2.6000012e-03,4.00000e-03,
2.6200023e-03,4.00000e-03,
2.6399996e-03,6.00000e-03,
2.6600007e-03,6.00000e-03,
2.6800018e-03,8.00000e-03,
2.6999991e-03,8.00000e-03,
2.7200002e-03,1.00000e-02,
2.7400013e-03,1.00000e-02,
2.7600005e-03,1.20000e-02,
2.7800016e-03,1.20000e-02,
2.8000008e-03,1.40000e-02,
2.8200001e-03,1.20000e-02,
2.8400011e-03,1.40000e-02,
2.8600004e-03,1.60000e-02,
2.8800014e-03,1.60000e-02,
2.9000007e-03,1.60000e-02,
2.9199999e-03,1.60000e-02,
2.9400010e-03,1.60000e-02,
2.9600002e-03,1.60000e-02,
2.9800013e-03,1.80000e-02,
3.0000005e-03,1.60000e-02,
3.0200016e-03,1.80000e-02,
3.0400008e-03,1.80000e-02,
3.0600000e-03,2.00000e-02,
3.0800011e-03,2.00000e-02,
3.1000003e-03,2.00000e-02,
3.1200014e-03,2.00000e-02,
3.1400006e-03,2.00000e-02,
3.1599998e-03,1.80000e-02,
3.1800009e-03,1.80000e-02,
3.2000002e-03,1.80000e-02,
3.2200012e-03,1.60000e-02,
3.2400005e-03,1.80000e-02,
3.2600015e-03,1.60000e-02,
3.2800008e-03,1.80000e-02,
3.3000000e-03,1.60000e-02,
3.3200011e-03,1.60000e-02,
3.3400003e-03,1.60000e-02,
3.3600014e-03,1.60000e-02,
3.3800006e-03,1.40000e-02,
3.4000017e-03,1.40000e-02,
3.4200009e-03,1.40000e-02,
3.4400001e-03,1.40000e-02,
3.4600012e-03,1.20000e-02,
3.4800004e-03,1.20000e-02,
3.5000015e-03,1.20000e-02,
3.5200007e-03,8.00000e-03,
3.5399999e-03,8.00000e-03,
3.5600010e-03,8.00000e-03,
3.5800003e-03,6.00000e-03,
3.6000013e-03,6.00000e-03,
3.6200006e-03,6.00000e-03,
3.6400016e-03,4.00000e-03,
3.6600009e-03,4.00000e-03,
3.6800001e-03,2.00000e-03,
3.7000012e-03,2.00000e-03,
3.7200004e-03,0.00000e+00,
3.7400015e-03,-4.00000e-03,
3.7600007e-03,-4.00000e-03,
3.7799999e-03,-4.00000e-03,
3.8000010e-03,-6.00000e-03,
3.8200002e-03,-6.00000e-03,
3.8400013e-03,-1.00000e-02,
3.8600005e-03,-1.00000e-02,
3.8800016e-03,-1.20000e-02,
3.9000008e-03,-1.20000e-02,
3.9200000e-03,-1.40000e-02,
3.9400011e-03,-1.40000e-02,
3.9600004e-03,-1.40000e-02,
3.9800014e-03,-1.80000e-02,
4.0000007e-03,-1.80000e-02,
4.0199999e-03,-2.00000e-02,
4.0400010e-03,-2.00000e-02,
4.0600002e-03,-2.20000e-02,
4.0800013e-03,-2.40000e-02,
4.1000005e-03,-2.40000e-02,
4.1200016e-03,-2.40000e-02,
4.1400008e-03,-2.60000e-02,
4.1600000e-03,-2.60000e-02,
4.1800011e-03,-2.80000e-02,
4.2000003e-03,-2.80000e-02,
4.2200014e-03,-3.00000e-02,
4.2400006e-03,-3.00000e-02,
4.2599998e-03,-3.20000e-02,
4.2800009e-03,-3.20000e-02,
4.3000001e-03,-3.20000e-02,
4.3200012e-03,-3.40000e-02,
4.3400005e-03,-3.40000e-02,
4.3600015e-03,-3.60000e-02,
4.3800008e-03,-3.60000e-02,
4.4000000e-03,-3.60000e-02,
4.4200011e-03,-3.60000e-02,
4.4400003e-03,-3.60000e-02,
4.4600014e-03,-3.80000e-02,
4.4800006e-03,-3.80000e-02,
4.4999998e-03,-3.80000e-02,
4.5200009e-03,-4.00000e-02,
4.5400001e-03,-3.80000e-02,
4.5600012e-03,-3.80000e-02,
4.5800004e-03,-3.80000e-02,
4.6000015e-03,-3.80000e-02,
4.6200007e-03,-4.00000e-02,
4.6399999e-03,-4.20000e-02,
4.6600010e-03,-4.00000e-02,
4.6800002e-03,-3.80000e-02,
4.7000013e-03,-3.80000e-02,
4.7200006e-03,-3.80000e-02,
4.7400016e-03,-3.80000e-02,
4.7600009e-03,-3.80000e-02,
4.7800001e-03,-3.80000e-02,
4.8000012e-03,-3.80000e-02,
4.8200004e-03,-3.80000e-02,
4.8400015e-03,-3.60000e-02,
4.8600007e-03,-3.60000e-02,
4.8799999e-03,-3.60000e-02,
4.9000010e-03,-3.60000e-02,
4.9200002e-03,-3.40000e-02,
4.9400013e-03,-3.40000e-02,
4.9600005e-03,-3.40000e-02,
4.9800016e-03,-3.40000e-02,
5.0000008e-03,-3.20000e-02,
5.0200000e-03,-3.00000e-02,
5.0400011e-03,-3.00000e-02,
5.0600003e-03,-3.00000e-02,
5.0800014e-03,-2.80000e-02,
5.1000006e-03,-2.80000e-02,
5.1199999e-03,-2.60000e-02,
5.1400010e-03,-2.40000e-02,
5.1600002e-03,-2.20000e-02,
5.1800013e-03,-2.20000e-02,
5.2000005e-03,-2.00000e-02,
5.2200016e-03,-1.80000e-02,
5.2400008e-03,-1.80000e-02,
5.2600000e-03,-1.60000e-02,
5.2800011e-03,-1.40000e-02,
5.3000003e-03,-1.20000e-02,
5.3200014e-03,-1.20000e-02,
5.3400006e-03,-1.00000e-02,
5.3599998e-03,-1.00000e-02,
5.3800009e-03,-8.00000e-03,
5.4000001e-03,-6.00000e-03,
5.4200012e-03,-6.00000e-03,
5.4400004e-03,-4.00000e-03,
5.4600015e-03,0.00000e+00,
5.4800007e-03,2.00000e-03,
5.5000000e-03,4.00000e-03,
5.5200011e-03,4.00000e-03,
5.5400003e-03,6.00000e-03,
5.5600014e-03,6.00000e-03,
5.5800006e-03,8.00000e-03,
5.5999998e-03,1.00000e-02,
5.6200009e-03,1.20000e-02,
5.6400001e-03,1.20000e-02,
5.6600012e-03,1.40000e-02,
5.6800004e-03,1.40000e-02,
5.7000015e-03,1.60000e-02,
5.7200007e-03,1.60000e-02,
5.7399999e-03,1.80000e-02,
5.7600010e-03,1.80000e-02,
5.7800002e-03,2.00000e-02,
5.8000013e-03,2.00000e-02,
5.8200005e-03,2.20000e-02,
5.8399998e-03,2.20000e-02,
5.8600008e-03,2.20000e-02,
5.8800001e-03,2.20000e-02,
5.9000012e-03,2.20000e-02,
5.9200004e-03,2.40000e-02,
5.9400015e-03,2.40000e-02,
5.9600007e-03,2.40000e-02,
5.9799999e-03,2.60000e-02,
6.0000010e-03,2.60000e-02,
6.0200002e-03,2.60000e-02,
6.0400013e-03,2.60000e-02,
6.0600005e-03,2.60000e-02,
6.0800016e-03,2.60000e-02,
6.1000008e-03,2.60000e-02,
6.1200000e-03,2.60000e-02,
6.1400011e-03,2.60000e-02,
6.1600003e-03,2.60000e-02,
6.1800014e-03,2.60000e-02,
6.2000006e-03,2.60000e-02,
6.2199999e-03,2.40000e-02,
6.2400009e-03,2.60000e-02,
6.2600002e-03,2.40000e-02,
6.2800013e-03,2.40000e-02,
6.3000005e-03,2.40000e-02,
6.3200016e-03,2.40000e-02,
6.3400008e-03,2.20000e-02,
6.3600000e-03,2.20000e-02,
6.3800011e-03,2.20000e-02,
6.4000003e-03,2.00000e-02,
6.4200014e-03,1.80000e-02,
6.4400006e-03,1.80000e-02,
6.4599998e-03,1.60000e-02,
6.4800009e-03,1.60000e-02,
6.5000001e-03,1.40000e-02,
6.5200012e-03,1.40000e-02,
6.5400004e-03,1.20000e-02,
6.5600015e-03,1.20000e-02,
6.5800007e-03,1.00000e-02,
6.6000000e-03,8.00000e-03,
6.6200010e-03,8.00000e-03,
6.6400003e-03,6.00000e-03,
6.6600014e-03,4.00000e-03,
6.6800006e-03,4.00000e-03,
6.6999998e-03,4.00000e-03,
6.7200009e-03,0.00000e+00,
6.7400001e-03,-4.00000e-03,
6.7600012e-03,-4.00000e-03,
6.7800004e-03,-4.00000e-03,
6.8000015e-03,-8.00000e-03,
6.8200007e-03,-8.00000e-03,
6.8399999e-03,-1.00000e-02,
6.8600010e-03,-1.00000e-02,
6.8800002e-03,-1.20000e-02,
6.9000013e-03,-1.40000e-02,
6.9200005e-03,-1.80000e-02,
6.9399998e-03,-1.80000e-02,
6.9600008e-03,-1.80000e-02,
6.9800001e-03,-2.00000e-02,
7.0000011e-03,-2.00000e-02,
7.0200004e-03,-2.20000e-02,
7.0400015e-03,-2.40000e-02,
7.0600007e-03,-2.60000e-02,
7.0799999e-03,-2.80000e-02,
7.1000010e-03,-3.00000e-02,
7.1200002e-03,-3.20000e-02,
7.1400013e-03,-3.20000e-02,
7.1600005e-03,-3.40000e-02,
7.1800016e-03,-3.60000e-02,
7.2000008e-03,-3.60000e-02,
7.2200000e-03,-3.80000e-02,
7.2400011e-03,-4.00000e-02,
7.2600003e-03,-4.00000e-02,
7.2800014e-03,-4.00000e-02,
7.3000006e-03,-4.20000e-02,
7.3199999e-03,-4.20000e-02,
7.3400009e-03,-4.40000e-02,
7.3600002e-03,-4.40000e-02,
7.3800012e-03,-4.60000e-02,
7.4000005e-03,-4.60000e-02,
7.4200016e-03,-4.80000e-02,
7.4400008e-03,-4.80000e-02,
7.4600000e-03,-4.80000e-02,
7.4800011e-03,-4.60000e-02,
7.5000003e-03,-4.80000e-02,
7.5200014e-03,-4.80000e-02,
7.5400006e-03,-4.80000e-02,
7.5599998e-03,-4.80000e-02,
7.5800009e-03,-4.80000e-02,
7.6000001e-03,-5.00000e-02,
7.6200012e-03,-4.80000e-02,
7.6400004e-03,-4.80000e-02,
7.6600015e-03,-4.60000e-02,
7.6800007e-03,-4.60000e-02,
7.7000000e-03,-4.40000e-02,
7.7200010e-03,-4.60000e-02,
7.7400003e-03,-4.40000e-02,
7.7600013e-03,-4.20000e-02,
7.7800006e-03,-4.20000e-02,
7.7999998e-03,-4.20000e-02,
7.8200009e-03,-4.00000e-02,
7.8400001e-03,-4.00000e-02,
7.8600012e-03,-3.80000e-02,
7.8800004e-03,-3.60000e-02,
7.9000015e-03,-3.40000e-02,
7.9200007e-03,-3.40000e-02,
7.9399999e-03,-3.20000e-02,
7.9600010e-03,-3.00000e-02,
7.9800002e-03,-3.00000e-02,
8.0000013e-03,-2.80000e-02,
8.0200005e-03,-2.60000e-02,
8.0399998e-03,-2.60000e-02,
8.0600008e-03,-2.20000e-02,
8.0800001e-03,-2.20000e-02,
8.1000011e-03,-2.00000e-02,
8.1200004e-03,-1.80000e-02,
8.1400014e-03,-1.60000e-02,
8.1600007e-03,-1.40000e-02,
8.1799999e-03,-1.20000e-02,
8.2000010e-03,-1.00000e-02,
8.2200002e-03,-1.00000e-02,
8.2400013e-03,-8.00000e-03,
8.2600005e-03,-6.00000e-03,
8.2799997e-03,-4.00000e-03,
8.3000008e-03,0.00000e+00,
8.3200000e-03,2.00000e-03,
8.3400011e-03,4.00000e-03,
8.3600003e-03,6.00000e-03,
8.3800014e-03,8.00000e-03,
8.4000006e-03,8.00000e-03,
8.4199999e-03,1.00000e-02,
8.4400009e-03,1.20000e-02,
8.4600002e-03,1.40000e-02,
8.4800012e-03,1.60000e-02,
8.5000005e-03,1.80000e-02,
8.5200015e-03,1.80000e-02,
8.5400008e-03,2.00000e-02,
8.5600000e-03,2.20000e-02,
8.5800011e-03,2.20000e-02,
8.6000003e-03,2.40000e-02,
8.6200014e-03,2.60000e-02,
8.6400006e-03,2.80000e-02,
8.6599998e-03,3.00000e-02,
8.6800009e-03,2.80000e-02,
8.7000001e-03,3.20000e-02,
8.7200012e-03,3.00000e-02,
8.7400004e-03,3.20000e-02,
8.7600015e-03,3.40000e-02,
8.7800007e-03,3.40000e-02,
8.8000000e-03,3.60000e-02,
8.8200010e-03,3.60000e-02,
8.8400003e-03,3.60000e-02,
8.8600013e-03,3.60000e-02,
8.8800006e-03,3.60000e-02,
8.8999998e-03,3.60000e-02,
8.9200009e-03,3.60000e-02,
8.9400001e-03,3.60000e-02,
8.9600012e-03,3.60000e-02,
8.9800004e-03,3.60000e-02,
9.0000015e-03,3.60000e-02,
9.0200007e-03,3.60000e-02,
9.0399999e-03,3.60000e-02,
9.0600010e-03,3.60000e-02,
9.0800002e-03,3.40000e-02,
9.1000013e-03,3.40000e-02,
9.1200005e-03,3.40000e-02,
9.1399997e-03,3.40000e-02,
9.1600008e-03,3.20000e-02,
9.1800001e-03,3.20000e-02,
9.2000011e-03,3.00000e-02,
9.2200004e-03,3.00000e-02,
9.2400014e-03,2.80000e-02,
9.2600007e-03,2.80000e-02,
9.2799999e-03,2.60000e-02,
9.3000010e-03,2.40000e-02,
9.3200002e-03,2.20000e-02,
9.3400013e-03,2.20000e-02,
9.3600005e-03,2.00000e-02,
9.3799997e-03,1.80000e-02,
9.4000008e-03,1.80000e-02,
9.4200000e-03,1.40000e-02,
9.4400011e-03,1.20000e-02,
9.4600003e-03,1.00000e-02,
9.4800014e-03,8.00000e-03,
9.5000006e-03,4.00000e-03,
9.5199998e-03,4.00000e-03,
9.5400009e-03,0.00000e+00,
9.5600002e-03,-4.00000e-03,
9.5800012e-03,-4.00000e-03,
9.6000005e-03,-8.00000e-03,
9.6199997e-03,-1.00000e-02,
9.6400008e-03,-1.20000e-02,
9.6600000e-03,-1.40000e-02,
9.6800011e-03,-1.60000e-02,
9.7000003e-03,-1.80000e-02,
9.7200014e-03,-2.20000e-02,
9.7400006e-03,-2.20000e-02,
9.7599998e-03,-2.60000e-02,
9.7800009e-03,-2.80000e-02,
9.8000001e-03,-3.00000e-02,
9.8200012e-03,-3.20000e-02,
9.8400004e-03,-3.60000e-02,
9.8600015e-03,-3.60000e-02,
9.8800007e-03,-3.80000e-02,
9.8999999e-03,-4.00000e-02,
9.9200010e-03,-4.20000e-02,
9.9400003e-03,-4.20000e-02,
9.9600013e-03,-4.40000e-02,
9.9800006e-03,-4.60000e-02,
9.9999998e-03,-4.80000e-02,
1.0020001e-02,-5.00000e-02,
1.0040000e-02,-5.20000e-02,
1.0060001e-02,-5.20000e-02,
1.0080000e-02,-5.40000e-02,
1.0100001e-02,-5.40000e-02,
1.0120001e-02,-5.60000e-02,
1.0140000e-02,-5.80000e-02,
1.0160001e-02,-5.80000e-02,
1.0180000e-02,-6.00000e-02,
1.0200001e-02,-6.00000e-02,
1.0220001e-02,-6.00000e-02,
1.0240000e-02,-6.00000e-02,
1.0260001e-02,-6.00000e-02,
1.0280000e-02,-5.80000e-02,
1.0300001e-02,-5.80000e-02,
1.0320000e-02,-5.80000e-02,
1.0340001e-02,-5.80000e-02,
1.0360001e-02,-6.00000e-02,
1.0380000e-02,-5.80000e-02,
1.0400001e-02,-5.80000e-02,
1.0420000e-02,-5.80000e-02,
1.0440001e-02,-5.60000e-02,
1.0460000e-02,-5.60000e-02,
1.0480000e-02,-5.60000e-02,
1.0500001e-02,-5.40000e-02,
1.0520000e-02,-5.20000e-02,
1.0540001e-02,-5.20000e-02,
1.0560000e-02,-5.00000e-02,
1.0580001e-02,-5.00000e-02,
1.0600001e-02,-4.60000e-02,
1.0620000e-02,-4.40000e-02,
1.0640001e-02,-4.20000e-02,
1.0660000e-02,-4.20000e-02,
1.0680001e-02,-4.00000e-02,
1.0700000e-02,-3.80000e-02,
1.0720000e-02,-3.60000e-02,
1.0740001e-02,-3.60000e-02,
1.0760000e-02,-3.20000e-02,
1.0780001e-02,-3.00000e-02,
1.0800000e-02,-2.80000e-02,
1.0820001e-02,-2.60000e-02,
1.0840001e-02,-2.20000e-02,
1.0860000e-02,-2.00000e-02,
1.0880001e-02,-1.60000e-02,
1.0900000e-02,-1.40000e-02,
1.0920001e-02,-1.20000e-02,
1.0940000e-02,-1.00000e-02,
1.0960000e-02,-8.00000e-03,
1.0980001e-02,-6.00000e-03,
1.1000000e-02,-4.00000e-03,
1.1020001e-02,2.00000e-03,
1.1040000e-02,4.00000e-03,
1.1060001e-02,6.00000e-03,
1.1080001e-02,8.00000e-03,
1.1100000e-02,1.20000e-02,
1.1120001e-02,1.40000e-02,
1.1140000e-02,1.60000e-02,
1.1160001e-02,1.80000e-02,
1.1180000e-02,1.80000e-02,
1.1200001e-02,2.00000e-02,
1.1220001e-02,2.40000e-02,
1.1240000e-02,2.40000e-02,
1.1260001e-02,2.60000e-02,
1.1280000e-02,2.80000e-02,
1.1300001e-02,3.00000e-02,
1.1320001e-02,3.20000e-02,
1.1340000e-02,3.60000e-02,
1.1360001e-02,3.60000e-02,
1.1380000e-02,3.80000e-02,
1.1400001e-02,4.00000e-02,
1.1420000e-02,4.20000e-02,
1.1440001e-02,4.40000e-02,
1.1460001e-02,4.40000e-02,
1.1480000e-02,4.60000e-02,
1.1500001e-02,4.60000e-02,
1.1520000e-02,4.60000e-02,
1.1540001e-02,4.80000e-02,
1.1560000e-02,4.80000e-02,
1.1580000e-02,4.80000e-02,
1.1600001e-02,5.20000e-02,
1.1620000e-02,5.00000e-02,
1.1640001e-02,4.80000e-02,
1.1660000e-02,4.80000e-02,
1.1680001e-02,4.80000e-02,
1.1700001e-02,5.00000e-02,
1.1720000e-02,4.80000e-02,
1.1740001e-02,4.80000e-02,
1.1760000e-02,4.60000e-02,
1.1780001e-02,4.60000e-02,
1.1800000e-02,4.40000e-02,
1.1820000e-02,4.40000e-02,
1.1840001e-02,4.20000e-02,
1.1860000e-02,4.00000e-02,
1.1880001e-02,4.00000e-02,
1.1900000e-02,4.00000e-02,
1.1920001e-02,3.80000e-02,
1.1940001e-02,3.60000e-02,
1.1960000e-02,3.40000e-02,
1.1980001e-02,3.20000e-02,
1.2000000e-02,3.20000e-02,
1.2020001e-02,2.80000e-02,
1.2040000e-02,2.40000e-02,
1.2060000e-02,2.20000e-02,
1.2080001e-02,2.00000e-02,
1.2100000e-02,1.60000e-02,
1.2120001e-02,1.40000e-02,
1.2140000e-02,1.20000e-02,
1.2160001e-02,1.20000e-02,
1.2180001e-02,8.00000e-03,
1.2200000e-02,4.00000e-03,
1.2220001e-02,4.00000e-03,
1.2240000e-02,0.00000e+00,
1.2260001e-02,-6.00000e-03,
1.2280000e-02,-8.00000e-03,
1.2300001e-02,-1.00000e-02,
1.2320001e-02,-1.40000e-02,
1.2340000e-02,-1.60000e-02,
1.2360001e-02,-2.00000e-02,
1.2380000e-02,-2.40000e-02,
1.2400001e-02,-2.60000e-02,
1.2420001e-02,-2.80000e-02,
1.2440000e-02,-3.20000e-02,
1.2460001e-02,-3.40000e-02,
1.2480000e-02,-3.60000e-02,
1.2500001e-02,-3.80000e-02,
1.2520000e-02,-4.00000e-02,
1.2540001e-02,-4.20000e-02,
1.2560001e-02,-4.60000e-02,
1.2580000e-02,-4.60000e-02,
1.2600001e-02,-5.00000e-02,
1.2620000e-02,-5.00000e-02,
1.2640001e-02,-5.20000e-02,
1.2660000e-02,-5.40000e-02,
1.2680000e-02,-5.80000e-02,
1.2700001e-02,-5.80000e-02,
1.2720000e-02,-6.20000e-02,
1.2740001e-02,-6.20000e-02,
1.2760000e-02,-6.40000e-02,
1.2780001e-02,-6.60000e-02,
1.2800001e-02,-6.80000e-02,
1.2820000e-02,-6.80000e-02,
1.2840001e-02,-7.00000e-02,
1.2860000e-02,-7.00000e-02,
1.2880001e-02,-7.00000e-02,
1.2900000e-02,-7.20000e-02,
